序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,1,"5,547.800",0.340
2,2017-06-30,93,"20,727.710",1.240
3,2016-12-31,74,"18,678.460",0.970
4,2016-06-30,73,"22,530.760",1.110
5,2016-03-31,6,"64,983.710",3.540
6,2015-12-31,83,"160,748.710",6.020
7,2015-09-30,11,"130,635.320",4.810
8,2015-06-30,82,"399,029.820",8.800
9,2015-03-31,7,"84,132.830",3.030
10,2014-12-31,79,"66,519.270",3.100
11,2014-09-30,9,"15,224.190",0.760
12,2014-06-30,56,"29,137.000",2.050
13,2014-03-31,5,"6,314.560",0.400
14,2013-12-31,56,"24,551.900",1.750
15,2013-09-30,3,"9,809.840",1.010
16,2013-06-30,49,"18,485.560",2.240
17,2013-03-31,5,"10,179.200",1.100
18,2012-12-31,51,"29,757.560",3.130
19,2012-09-30,6,"13,695.320",1.510
20,2012-06-30,54,"41,441.100",4.260
21,2012-03-31,5,"26,103.240",2.520
22,2011-12-31,50,"69,035.550",7.000
23,2011-09-30,7,"50,322.880",4.200
24,2011-06-30,38,"47,317.670",3.990
25,2011-03-31,3,"28,363.340",2.400
26,2010-12-31,33,"33,012.230",3.140
27,2010-09-30,6,"70,102.600",6.060
28,2010-06-30,32,"87,618.530",8.360
29,2010-03-31,5,"90,461.730",7.110
30,2009-12-31,38,"81,907.140",6.590
31,2009-09-30,5,"14,151.770",1.600
32,2009-06-30,16,"13,977.750",1.570
33,2009-03-31,5,"19,048.680",3.020
34,2008-12-31,13,"10,474.350",2.310
35,2008-09-30,3,"7,655.050",1.530
36,2008-06-30,16,"26,759.930",3.790
37,2008-03-31,4,"19,198.360",2.190
38,2007-12-31,10,"14,151.510",1.250
39,2007-09-30,1,"7,487.410",0.580
40,2007-06-30,12,"20,517.700",1.760
41,2007-03-31,1,"3,892.550",0.470
42,2006-12-31,15,"10,284.400",1.910
43,2006-09-30,1,"3,116.840",0.750
44,2006-06-30,11,"7,338.040",1.590
45,2006-03-31,6,"16,792.520",4.100
46,2005-12-31,9,"14,042.640",3.890
47,2005-09-30,2,"10,306.910",2.930
48,2005-06-30,7,"15,599.510",4.190
49,2005-03-31,4,"10,549.150",3.220
50,2004-12-31,9,"9,464.380",2.810
51,2004-09-30,4,"8,638.400",1.570
52,2004-06-30,9,"12,796.170",1.740
53,2004-03-31,2,"5,383.210",0.680
54,2003-12-31,6,"9,659.730",1.500
55,2003-09-30,1,"1,903.270",0.290
56,2003-06-30,3,"3,086.510",0.480
57,2002-12-31,15,"11,246.330",1.740
58,2002-09-30,1,952.060,0.120
59,2002-06-30,20,"22,825.370",2.410
60,2002-03-31,4,"6,780.270",0.970
61,2001-12-31,6,"3,946.850",0.530
62,2001-06-30,1,"3,898.250",0.370
63,2000-12-31,3,"8,223.110",0.700
64,2000-06-30,2,"2,872.820",0.280
65,2000-03-31,2,"1,212.830",0.110
66,1999-12-31,1,724.490,0.070
67,1999-06-30,1,"12,588.830",0.830
68,1999-03-31,1,"6,004.000",0.660
69,1998-12-31,1,"6,691.950",0.670
70,1998-09-30,1,"4,442.780",0.450
71,1998-06-30,2,"15,166.450",1.130
