科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"51,013,309.93","36,699,886.96","26,757,985.45","46,245,335.34","80,097,932.82","114,085,492.19","320,056,727.54","301,736,579.96","132,152,218.49"
短期借款,"132,000,000.00","160,000,000.00","100,000,000.00","80,000,000.00","80,000,000.00","75,000,000.00",,,
交易性金融资产,,,,,,,,,
交易性金融负债,,,,,,,,,
应收票据,"6,116,036.50","10,466,405.80","6,625,400.00","13,058,135.10","13,305,377.27","15,881,011.11","24,727,283.03","21,511,032.52","26,611,884.05"
应付票据,,,,,,,,,
应收账款,"52,800,556.74","68,532,084.91","72,005,281.81","88,612,602.81","93,102,749.20","76,986,152.83","78,527,056.45","79,809,572.70","83,775,440.82"
应付账款,"33,616,022.38","24,359,215.90","17,523,944.38","18,452,079.25","18,980,164.94","19,652,422.85","17,918,058.17","16,758,604.47","22,152,712.24"
预付款项,"5,679,663.52","4,660,826.11","3,618,854.11","4,164,770.78","3,963,658.63","3,340,920.75","3,660,659.69","3,714,410.21","9,371,853.67"
预收款项,"1,026,034.89","957,610.01","255,360.68","216,332.05","394,924.89","199,529.07","890,076.03","790,390.43","1,114,204.42"
其他应收款,"2,370,348.73","1,141,070.52","1,173,474.44","2,855,629.36","1,772,868.96","881,770.55","1,455,178.62","1,812,832.87","1,774,456.69"
应付职工薪酬,"3,136,643.67","3,701,939.62","3,948,717.72","4,221,139.02","4,376,382.26","5,428,680.99","4,533,708.00","4,970,257.24","5,328,860.43"
应收关联公司款,,,,,,,,,
应交税费,"3,398,417.47","5,298,729.84","4,167,976.26","7,360,430.31","7,772,478.55","9,716,889.75","7,026,892.10","5,991,372.26","6,633,547.61"
应收利息,,,,,,,,"339,589.04","1,049,726.03"
应付利息,"272,848.96","373,333.33","229,166.67","166,666.67","166,666.67","171,875.00",,,
应收股利,,,,,,,,,
应付股利,,"2,736,000.00",,,,,,"133,340,000.00",
存货,"66,735,766.96","60,716,247.94","57,912,918.26","48,894,361.70","43,287,380.48","51,470,754.82","49,303,603.51","45,633,959.66","49,025,118.15"
其他应付款,"927,432.84","805,024.97","595,010.26","1,143,026.35","218,548.76","324,065.80","69,098.68","244,711.27","1,055,005.16"
其中:消耗性生物资产,,,,,,,,,
应付关联公司款,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,
一年内到期的非流动负债,"100,000.00",,,,,,,,
其他流动资产,"20,675.29","349,259.62","1,223,339.86","901,009.75","736,767.71","1,502,278.53","755,359.72","50,778,216.96","101,140,697.10"
其他流动负债,"235,855.05","440,532.89","390,627.90","33,703.50","32,393.00",,,,
流动资产合计,"184,736,357.67","182,565,781.86","169,317,253.93","204,731,844.84","236,266,735.07","264,148,380.78","478,485,868.56","505,336,193.92","404,901,395.00"
流动负债合计,"174,713,255.26","198,672,386.56","127,110,803.87","111,593,377.15","111,941,559.07","110,493,463.46","30,437,832.98","162,095,335.67","36,284,329.86"
可供出售金融资产,,,,,,,,,
长期借款,"29,800,000.00",,,,,,,,
持有至到期投资,,,,,,,,,
应付债券,,,,,,,,,
长期应收款,,,,,,,,,
长期应付款,,,,,,,,,
长期股权投资,,,,,,,,,
专项应付款,,,,,,,,,
投资性房地产,,,,,,,,,
预计负债,,,,,,,,,
固定资产,"202,725,392.94","183,563,037.83","205,539,882.41","245,942,556.79","241,331,947.54","235,502,880.51","229,843,301.38","227,897,326.75","222,428,404.50"
递延所得税负债,,,,,,,,,
在建工程,"49,214,029.04","85,623,572.83","62,689,464.32","12,881,810.65","13,892,220.92","12,793,446.70","14,788,140.01","12,988,483.85","18,621,071.80"
其他非流动负债,,,"740,566.04","551,886.79","551,886.79","1,983,631.85","1,656,434.04",,
工程物资,"881,338.45","172,053.38","32,401.21","78,097.34","78,097.34","78,097.34","78,097.34","78,097.34",
非流动负债合计,"94,919,908.99","63,161,970.71","60,967,929.17","58,570,581.04","57,467,278.21","57,783,341.31","56,274,647.50","53,436,717.46","52,255,221.46"
固定资产清理,,,,,,"6,360.00",,,
负债合计,"269,633,164.25","261,834,357.27","188,078,733.04","170,163,958.19","169,408,837.28","168,276,804.77","86,712,480.48","215,532,053.13","88,539,551.32"
生产性生物资产,,,,,,,,,
实收资本(或股本),"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","133,340,000.00","133,340,000.00","133,340,000.00"
油气资产,,,,,,,,,
资本公积,"94,621,505.23","94,621,505.23","94,621,505.23","94,621,505.23","94,621,505.23","94,621,505.23","322,984,403.30","322,984,403.30","322,984,403.30"
无形资产,"84,406,594.29","82,698,246.59","80,926,786.87","80,050,142.70","79,570,882.47","79,091,622.24","78,612,362.01","78,133,101.78","77,653,841.55"
盈余公积,"10,708,440.56","18,111,763.09","24,934,964.42","30,233,158.71","33,599,507.38","36,544,000.11","39,581,409.49","42,547,356.05","42,547,356.05"
开发支出,,,,,,,,,
减:库存股,,,,,,,,,
商誉,"1,939,436.51","1,939,436.51","1,939,436.51",,,,,,
未分配利润,"71,814,688.63","90,443,685.15","140,959,038.56","179,173,273.10","204,895,270.52","227,623,390.74","252,070,731.97","142,887,156.72","169,749,511.62"
长期待摊费用,,,,,,,,,
少数股东权益,,,"-421,382.29","-624,711.54","-684,688.83","-798,159.70","-854,397.02","-917,526.16","-917,526.16"
递延所得税资产,"19,855,671.45","23,552,940.30","27,014,982.76","28,047,770.08","28,571,422.17","30,571,593.57","30,589,590.53","30,581,782.34","30,646,610.57"
外币报表折算价差,,,,,,,,,
其他非流动资产,"3,018,978.32","4,877,556.97","792,179.79","1,928,748.63","2,265,230.43","4,175,492.68","1,537,601.24","1,463,322.53","2,096,838.18"
非正常经营项目收益调整,,,,,,,,,
非流动资产合计,"362,041,441.00","382,426,844.41","378,935,133.87","368,929,126.19","365,709,800.87","362,219,493.04","355,449,092.51","351,142,114.59","351,446,766.60"
所有者权益(或股东权益)合计,"277,144,634.42","303,158,269.01","360,173,654.76","403,497,012.84","432,567,698.66","458,091,069.05","747,222,480.59","640,946,255.38","667,808,610.28"
资产总计,"546,777,798.67","564,992,626.28","548,252,387.80","573,660,971.03","601,976,535.94","626,367,873.82","833,934,961.07","856,478,308.51","756,348,161.60"
负债和所有者(或股东权益)合计,"546,777,798.67","564,992,626.28","548,252,387.80","573,660,971.03","601,976,535.94","626,367,873.82","833,934,961.07","856,478,308.51","756,348,161.60"
