科目,2013年度,2014年度,2015年度,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、经营活动产生的现金流量,,,,,,,,,,,
收回投资收到的现金,"1,507,619,000.00","2,144,864,000.00","995,036,000.00","7,171,311,000.00","7,437,540,000.00","7,906,323,000.00","3,472,462,000.00","5,542,016,000.00","7,905,121,000.00","7,559,369,000.00","4,750,677,000.00"
客户存款和同业存放款项净增加额,"4,621,145,000.00","876,063,000.00","4,783,997,000.00","4,679,399,000.00","6,846,761,000.00","8,696,894,000.00","-136,162,000.00","2,577,632,000.00","2,349,676,000.00","5,575,871,000.00","300,588,000.00"
取得投资收益收到的现金,"263,909,000.00","282,100,000.00","343,738,000.00","335,862,000.00","308,983,000.00","418,781,000.00","282,550,000.00","397,147,000.00","813,939,000.00","876,426,000.00","312,048,000.00"
向中央银行借款净增加额,,,,"17,870,000.00","71,821,000.00","143,274,000.00","209,756,000.00","382,145,000.00","403,047,000.00","306,726,000.00","-300,000,000.00"
收到其他与投资活动有关的现金,"8,562,000.00","7,508,000.00","208,000.00","473,000.00","3,450,000.00","515,000.00","33,000.00","47,000.00","3,000.00","721,000.00","32,000.00"
向其他金融机构拆入资金净增加额,,,,,,,"34,497,000.00",,,"-422,842,000.00","-60,347,000.00"
投资活动现金流入小计,"1,780,090,000.00","2,434,472,000.00","1,338,982,000.00","7,507,646,000.00","7,749,973,000.00","8,325,619,000.00","3,755,045,000.00","5,939,210,000.00","8,719,063,000.00","8,436,516,000.00","5,062,757,000.00"
收取利息、手续费及佣金的现金,"3,083,571,000.00","3,301,165,000.00","3,205,865,000.00","1,421,952,000.00","2,126,958,000.00","2,871,955,000.00","765,788,000.00","1,532,647,000.00","2,326,276,000.00","3,073,313,000.00","961,907,000.00"
投资支付的现金,"2,559,595,000.00","2,375,111,000.00","6,720,427,000.00","6,371,534,000.00","9,464,262,000.00","9,933,408,000.00","5,154,193,000.00","9,327,982,000.00","13,776,912,000.00","17,098,888,000.00","7,207,896,000.00"
处置交易性金融资产净增加额,,,,,,,,,,,
质押贷款净增加额,,,,,,,,,,,
拆入资金净增加额,,,,,,,,,,,
购建固定资产、无形资产和其他长期资产支付的现金,"216,160,000.00","228,617,000.00","120,297,000.00","95,456,000.00","174,701,000.00","207,424,000.00","62,170,000.00","220,986,000.00","266,355,000.00","327,727,000.00","53,807,000.00"
回购业务资金净增加额,,,,,,"202,042,000.00","368,476,000.00",,,"-4,117,096,000.00","-1,429,137,000.00"
支付其他与投资活动有关的现金,,,,,,,,,,,
销售商品、提供劳务收到的现金,,,,,,,,,,,
投资活动现金流出小计,"2,775,755,000.00","2,603,728,000.00","6,840,724,000.00","6,466,990,000.00","9,638,963,000.00","10,140,832,000.00","5,216,363,000.00","9,548,968,000.00","14,043,267,000.00","17,426,615,000.00","7,261,703,000.00"
收到的税费返还,,,,,,,,,,,
投资活动产生的现金流量净额,"-995,665,000.00","-169,256,000.00","-5,501,742,000.00","1,040,656,000.00","-1,888,990,000.00","-1,815,213,000.00","-1,461,318,000.00","-3,609,758,000.00","-5,324,204,000.00","-8,990,099,000.00","-2,198,946,000.00"
收到原保险合同保费取得的现金,,,,,,,,,,,
三、筹资活动产生的现金流量,,,,,,,,,,,
收到再保业务现金净额,,,,,,,,,,,
吸收投资收到的现金,,,,,,"716,472,000.00",,,,,
保户储金及投资款净增加额,,,,,,,,,,,
发行债券收到的现金,,,"497,912,000.00","1,495,940,000.00","1,495,940,000.00","1,495,940,000.00","298,789,000.00","348,661,000.00","2,631,132,000.00","7,669,231,000.00","8,462,973,000.00"
收到其他与经营活动有关的现金,"329,149,000.00","117,433,000.00","3,784,272,000.00","989,711,000.00","136,038,000.00","1,278,932,000.00","751,537,000.00","858,265,000.00","1,489,157,000.00","-3,998,834,000.00","361,611,000.00"
取得借款收到的现金,,,,,,,,,,,
经营活动现金流入小计,"8,033,865,000.00","5,398,073,000.00","12,566,841,000.00","8,242,802,000.00","9,915,948,000.00","12,991,055,000.00","1,625,416,000.00","6,658,584,000.00","6,568,156,000.00","4,534,234,000.00","-165,378,000.00"
收到其他与筹资活动有关的现金,,,,,,,,,,,
客户贷款及垫款净增加额,"3,839,507,000.00","4,550,633,000.00","3,601,990,000.00","2,843,962,000.00","4,246,683,000.00","5,010,592,000.00","1,500,890,000.00","2,526,988,000.00","3,423,665,000.00","4,418,557,000.00","1,907,040,000.00"
筹资活动现金流入小计,,,"497,912,000.00","1,495,940,000.00","1,495,940,000.00","2,212,412,000.00","298,789,000.00","348,661,000.00","2,631,132,000.00","7,669,231,000.00","8,462,973,000.00"
存放中央银行和同业款项净增加额,,,,,"1,135,390,000.00","2,900,980,000.00","-1,074,535,000.00",,,"-1,231,696,000.00","162,904,000.00"
偿还债务支付的现金,"400,000,000.00",,,"1,000,000,000.00","1,997,380,000.00","2,000,000,000.00",,"350,234,000.00","350,234,000.00","1,880,000,000.00","2,200,000,000.00"
支付的手续费及佣金的现金,"1,033,792,000.00","1,077,425,000.00","1,177,925,000.00","605,986,000.00","829,593,000.00","1,038,763,000.00","348,693,000.00","567,341,000.00","830,490,000.00","1,082,766,000.00","624,082,000.00"
分配股利、利润或偿付利息支付的现金,"208,390,000.00","248,601,000.00","126,015,000.00","101,839,000.00","101,899,000.00","101,899,000.00","3,700,000.00","70,838,000.00","69,728,000.00","69,749,000.00",
购买商品、提供劳务支付的现金,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,,,,,,,,
支付原保险合同赔付款项的现金,,,,,,,,,,,
筹资活动现金流出小计,"608,390,000.00","248,601,000.00","126,015,000.00","1,101,839,000.00","2,099,279,000.00","2,101,899,000.00","3,700,000.00","421,072,000.00","419,962,000.00","1,949,749,000.00","2,200,000,000.00"
支付保单红利的现金,,,,,,,,,,,
筹资活动产生的现金流量净额,"-608,390,000.00","-248,601,000.00","371,897,000.00","394,101,000.00","-603,339,000.00","110,513,000.00","295,089,000.00","-72,411,000.00","2,211,170,000.00","5,719,482,000.00","6,262,973,000.00"
支付给职工以及为职工支付的现金,"342,195,000.00","404,650,000.00","429,942,000.00","260,729,000.00","370,167,000.00","461,256,000.00","184,966,000.00","292,571,000.00","401,460,000.00","516,950,000.00","205,827,000.00"
四、汇率变动对现金的影响,"-9,389,000.00","-8,014,000.00","11,885,000.00","13,976,000.00","17,010,000.00","5,680,000.00","-345,000.00","-1,301,000.00","-6,851,000.00","-7,133,000.00","-3,143,000.00"
支付的各项税费,"436,266,000.00","346,825,000.00","385,447,000.00","133,450,000.00","177,236,000.00","215,935,000.00","80,152,000.00","139,520,000.00","223,157,000.00","202,667,000.00","34,419,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,
支付其他与经营活动有关的现金,"236,196,000.00","257,230,000.00","273,421,000.00","165,595,000.00","974,325,000.00","822,230,000.00","358,488,000.00","1,849,419,000.00","2,170,191,000.00","321,844,000.00","344,644,000.00"
五、现金及现金等价物净增加额,"-1,574,055,000.00","-3,895,888,000.00","359,703,000.00","4,715,377,000.00","-615,141,000.00","842,279,000.00","-939,812,000.00","-2,882,884,000.00","-3,600,692,000.00","-4,054,604,000.00","616,590,000.00"
经营活动现金流出小计,"7,994,476,000.00","8,868,090,000.00","7,089,178,000.00","4,976,158,000.00","8,055,770,000.00","10,449,756,000.00","1,398,654,000.00","5,857,998,000.00","7,048,963,000.00","5,311,088,000.00","3,278,916,000.00"
期初现金及现金等价物余额,"11,351,630,000.00","9,777,575,000.00","5,881,687,000.00","6,241,390,000.00","6,241,390,000.00","6,241,390,000.00","7,083,668,000.00","7,083,669,000.00","7,083,669,000.00","7,083,669,000.00","3,029,065,000.00"
经营活动产生的现金流量净额,"39,389,000.00","-3,470,017,000.00","5,477,663,000.00","3,266,644,000.00","1,860,178,000.00","2,541,299,000.00","226,762,000.00","800,586,000.00","-480,807,000.00","-776,854,000.00","-3,444,294,000.00"
期末现金及现金等价物余额,"9,777,575,000.00","5,881,687,000.00","6,241,390,000.00","10,956,767,000.00","5,626,249,000.00","7,083,669,000.00","6,143,856,000.00","4,200,785,000.00","3,482,977,000.00","3,029,065,000.00","3,645,655,000.00"
二、投资活动产生的现金流量,,,,,,,,,,,
,,,,,,,,,,,
