科目,2013年度,2014年度,2015年度,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"863,385,572.16","936,786,183.36","992,013,719.06","511,004,558.55","772,017,978.05","1,091,234,758.69","284,318,942.52","510,189,045.85","827,158,983.57","1,226,834,381.07","257,803,455.44"
取得子公司及其他营业单位支付的现金净额,,"39,908,400.00",,,,,,,,"5,500,000.00",
收到的税费返还,"63,492,638.57","53,350,631.19","53,714,736.41","30,149,036.81","32,748,015.83","52,357,485.66","13,851,422.74","34,153,822.44","46,732,339.74","60,816,194.92","16,810,826.68"
支付其他与投资活动有关的现金,,"2,011,000.00","18,900.00","2,832,820.00",,"61,565,420.00",,"30,000,000.00","30,000,000.00","20,150,000.00","160,000.00"
收到其他与经营活动有关的现金,"14,789,308.20","38,907,953.21","18,379,911.79","7,604,589.54","41,245,002.99","11,079,794.05","48,968,447.15","7,824,402.32","47,550,477.99","32,393,747.23","3,045,523.58"
投资活动现金流出小计,"98,472,774.97","120,642,270.95","135,598,624.59","35,875,616.62","35,778,107.60","132,377,974.77","31,762,519.35","106,336,815.24","125,703,500.73","201,784,392.95","20,925,362.41"
经营活动现金流入小计,"941,667,518.93","1,029,044,767.76","1,064,108,367.26","548,758,184.90","846,010,996.87","1,154,672,038.40","347,138,812.41","552,167,270.61","921,441,801.30","1,320,044,323.22","277,659,805.70"
投资活动产生的现金流量净额,"-69,898,757.04","-104,311,366.53","-133,287,572.21","-32,321,470.32","-33,209,639.60","-115,927,522.33","-30,567,588.27","-29,720,205.39","-93,000,392.67","-118,457,646.88","-14,520,569.68"
购买商品、接受劳务支付的现金,"551,952,308.16","658,952,151.90","624,211,210.05","303,333,277.81","505,402,211.49","689,820,161.31","204,490,030.72","355,633,149.96","568,267,771.21","859,059,738.29","188,858,304.01"
吸收投资收到的现金,,,,,,"406,460,103.83",,,,"400,000.00",
支付给职工以及为职工支付的现金,"132,061,052.68","145,739,959.72","174,238,478.17","97,471,917.84","144,675,279.55","192,224,974.99","64,601,584.43","108,324,336.02","159,975,136.63","211,148,605.01","69,318,540.58"
取得借款收到的现金,"365,295,782.00","413,215,420.00","482,831,384.59","355,903,847.95","413,503,847.95","433,503,847.95","10,500,000.00","60,500,000.00","70,500,000.00","130,500,000.00","35,000,000.00"
支付的各项税费,"53,952,685.32","49,892,312.22","55,094,711.07","28,873,007.86","48,361,303.20","63,598,044.39","14,613,975.94","31,230,457.61","48,346,033.15","58,833,248.77","15,688,663.29"
收到其他与筹资活动有关的现金,"15,000,000.00","3,893,123.78","10,000.00","7,096,250.00",,"8,795,493.05",,,,,
支付其他与经营活动有关的现金,"85,150,905.02","73,773,589.03","71,134,585.30","40,513,874.37","51,503,460.76","94,760,180.38","19,650,750.03","20,916,060.92","50,619,132.81","99,753,322.18","12,294,841.27"
筹资活动现金流入小计,"380,295,782.00","417,108,543.78","482,841,384.59","363,000,097.95","413,503,847.95","848,759,444.83","10,500,000.00","60,500,000.00","70,500,000.00","130,900,000.00","35,000,000.00"
经营活动现金流出小计,"823,116,951.18","928,358,012.87","924,678,984.59","470,192,077.88","749,942,255.00","1,040,403,361.07","303,356,341.12","516,104,004.51","827,208,073.80","1,228,794,914.25","286,160,349.15"
偿还债务支付的现金,"402,536,573.05","373,813,120.00","451,802,956.59","401,734,575.95","454,705,288.02","722,184,575.95","64,345,625.00","84,845,625.00","94,845,625.00","154,845,625.00","15,000,000.00"
经营活动产生的现金流量净额,"118,550,567.75","100,686,754.89","139,429,382.67","78,566,107.02","96,068,741.87","114,268,677.33","43,782,471.29","36,063,266.10","94,233,727.50","91,249,408.97","-8,500,543.45"
分配股利、利润或偿还利息支付的现金,"26,469,631.22","41,475,353.73","28,142,092.09","18,846,744.42","21,118,090.13","26,161,438.74","710,215.31","28,806,165.94","29,510,800.94","32,835,777.71","789,355.84"
收回投资收到的现金,"357,155.46",,,,,,,,,,"400,000.00"
支付其他与筹资活动有关的现金,"1,849,056.61","110,000.00","12,027,109.62","571,698.11","129,200.00",,,"1,409,865.72",500.00,"1,552,241.95",
取得投资收益收到的现金,"2,493,816.68","958,775.55","1,728,168.95","907,000.00","384,430.00","907,000.00","1,194,931.08","2,375,459.85","2,590,542.03","3,039,119.99","200,196.11"
筹资活动现金流出小计,"430,855,260.88","415,398,473.73","491,972,158.30","421,153,018.48","475,952,578.15","748,346,014.69","65,055,840.31","115,061,656.66","124,356,925.94","189,233,644.66","15,789,355.84"
处置固定资产、无形资产和其他长期资产收回的现金净额,"714,801.77","1,572,128.87","431,883.43","618,246.30","155,138.00","694,456.83",,"44,150.00","51,140.00","1,601,766.08","3,500.00"
筹资活动产生的现金流量净额,"-50,559,478.88","1,710,070.05","-9,130,773.71","-58,152,920.53","-62,448,730.20","100,413,430.14","-54,555,840.31","-54,561,656.66","-53,856,925.94","-58,333,644.66","19,210,644.16"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,
四、汇率变动对现金的影响,"-4,888,929.77","1,635,727.88","6,149,293.64","1,147,768.05","1,105,120.87","2,420,107.16","-74,467.42","43,941.18","-1,024,820.52","-2,015,842.88","-655,819.73"
收到其他与投资活动有关的现金,"25,008,244.02","13,800,000.00","151,000.00","2,028,900.00","2,028,900.00","14,848,995.61",,"74,197,000.00","30,061,426.03","78,685,860.00","5,801,096.62"
四(2)、其他原因对现金的影响,,,,,,,,,,,
投资活动现金流入小计,"28,574,017.93","16,330,904.42","2,311,052.38","3,554,146.30","2,568,468.00","16,450,452.44","1,194,931.08","76,616,609.85","32,703,108.06","83,326,746.07","6,404,792.73"
五、现金及现金等价物净增加额,"-6,796,597.94","-278,813.71","3,160,330.39","-10,760,515.78","1,515,492.94","101,174,692.30","-41,415,424.71","-48,174,654.77","-53,648,411.63","-87,557,725.45","-4,466,288.70"
购建固定资产、无形资产和其他长期资产支付的现金,"98,472,774.97","78,722,870.95","135,579,724.59","33,042,796.62","35,778,107.60","70,812,554.77","26,365,269.35","73,836,815.24","90,306,250.73","176,134,392.95","20,765,362.41"
期初现金及现金等价物余额,"57,210,724.97","50,414,127.03","50,135,313.32","53,295,643.71","53,295,643.71","53,295,643.71","154,470,334.95","154,470,336.01","154,470,334.95","154,470,336.01","66,912,610.56"
投资支付的现金,,,,,,,"5,397,250.00","2,500,000.00","5,397,250.00",,
期末现金及现金等价物余额,"50,414,127.03","50,135,313.32","53,295,643.71","42,535,127.93","54,811,136.65","154,470,336.01","113,054,910.24","106,295,681.24","100,821,923.32","66,912,610.56","62,446,321.86"
