科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"245,603,239.69","191,909,675.64","179,712,988.95","304,295,927.53","257,978,024.80","183,548,918.46","158,598,637.38","416,761,571.21","231,014,028.07","162,781,830.87","202,407,448.61","411,987,150.28","178,948,121.68","128,313,751.10","139,922,902.97","432,230,533.86","116,063,117.29","231,371,251.48","129,089,932.39","449,721,782.23","187,745,941.86","226,881,943.64","224,395,918.02","476,011,726.78","215,844,915.89","222,702,353.69","1,223,280,447.49","1,301,601,381.71","760,562,672.68","903,135,029.94","824,877,814.28","1,096,415,088.85","458,085,454.14","536,142,637.47","630,194,724.85","1,138,049,591.20","451,331,560.66","603,599,551.17","493,803,870.64","1,125,223,256.82","922,644,010.03","892,056,077.04","1,010,192,955.29"
短期借款,"40,000,000.00","60,000,000.00","60,000,000.00","70,000,000.00","45,000,000.00","47,000,000.00","55,000,000.00","70,000,000.00","57,000,000.00","67,000,000.00","137,000,000.00","100,000,000.00","30,000,000.00",,"50,000,000.00","140,000,000.00","30,000,000.00","70,000,000.00","128,000,000.00","203,900,000.00","119,900,000.00","217,325,243.80","288,287,601.76","236,287,601.76","158,000,000.00","394,281,497.53","432,245,895.80","209,800,000.00","69,900,000.00","252,500,000.00","352,745,682.67","292,027,009.15","124,662,711.48","276,017,385.00","653,884,101.48","840,483,294.08","863,056,619.21","1,288,130,206.83","1,352,055,149.47","622,779,034.35","696,366,302.82","756,979,111.45","907,563,743.09"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"6,560,000.00","1,356,428.00","10,545,790.00","19,282,391.80","16,243,441.30","7,373,052.80","5,177,406.80","5,818,796.00","20,483,986.00","4,703,986.00","14,516,175.00","5,135,000.00","20,123,917.00","11,368,918.79","1,520,000.00","30,376,567.48","51,090,574.80","40,610,796.20","41,796,619.74","68,479,318.31","50,598,914.10","19,792,780.00","32,231,789.60","71,083,055.00","67,176,351.60","22,572,238.70","18,514,413.68","23,450,531.00","47,933,305.75","27,818,357.55","28,624,308.28","51,327,190.65","64,173,461.65","44,356,859.15","47,362,675.70","50,052,943.60","64,764,261.43","45,975,383.93","64,973,634.57","73,249,697.97","65,752,249.87","49,367,998.35","44,078,693.85"
应付票据,"21,000,306.05","11,603,885.42","22,734,771.80","28,211,920.80","13,219,376.00","11,471,887.00","5,031,247.00","4,033,102.12","6,448,122.00","12,374,270.00","5,855,262.80","56,516,876.00","33,106,034.14","26,455,390.00","126,940,836.00","150,253,462.00","97,068,342.00","209,481,026.00","144,207,884.54","68,805,991.00","65,299,968.00","38,534,936.00","86,850,036.60","116,602,845.00","88,352,691.00","99,255,593.05","139,906,982.86","214,574,077.68","67,059,752.85","63,024,061.00","65,826,200.00","136,883,863.90","41,505,559.42","65,384,904.00","115,159,327.00","178,496,893.50","70,260,637.25","55,752,540.20","99,145,429.08","179,985,694.48","33,916,750.00","136,933,951.00","323,071,142.62"
应收账款,"196,315,295.80","242,080,114.80","185,591,393.17","154,038,256.45","174,569,135.96","227,654,854.02","269,868,034.71","254,505,035.76","245,779,184.76","322,609,323.97","312,459,606.68","254,646,541.23","296,487,877.71","416,493,543.35","537,081,616.96","437,889,551.17","566,748,059.69","632,160,631.77","757,749,929.43","650,674,396.86","786,485,791.49","957,549,150.91","1,009,283,908.22","1,005,465,724.62","1,226,211,516.34","1,421,441,462.25","1,522,417,059.05","1,817,558,354.68","2,177,531,564.57","2,556,614,587.26","2,903,786,165.64","2,952,086,558.85","3,352,204,504.25","3,234,508,831.31","3,761,981,022.36","3,585,237,976.11","4,116,124,799.08","4,021,515,518.14","4,185,413,448.26","4,250,040,364.37","4,956,392,359.68","5,085,148,422.88","5,353,375,167.44"
应付账款,"53,812,810.00","55,719,959.56","74,657,306.36","61,073,520.06","55,221,025.90","92,326,236.33","60,484,838.99","119,890,245.94","77,566,237.51","60,634,571.68","74,154,297.97","83,831,959.89","82,882,950.48","93,909,350.50","97,498,388.49","119,053,649.38","130,994,398.93","104,551,870.82","138,931,506.68","169,757,208.94","104,442,823.29","106,028,446.63","188,370,676.43","244,398,602.69","151,047,904.25","196,366,031.82","275,987,728.99","296,874,951.48","236,604,934.94","264,618,266.42","315,454,541.95","371,571,994.98","342,039,085.35","347,764,484.38","378,690,658.86","376,148,821.41","335,784,968.12","422,707,380.69","470,819,187.71","489,245,814.75","517,623,211.21","584,713,880.90","755,801,968.70"
预付款项,"77,780,518.88","89,701,524.10","120,222,058.91","91,163,908.87","104,405,573.78","126,983,689.18","67,664,889.37","95,306,396.20","83,160,452.83","106,399,577.76","114,169,836.36","79,434,455.49","78,036,257.40","114,385,190.65","185,415,204.94","105,957,319.01","162,457,555.50","144,831,195.42","145,800,694.93","89,168,901.60","200,682,559.72","146,380,679.63","186,131,309.86","137,640,176.12","209,344,486.31","209,613,754.23","213,335,265.38","220,184,232.52","200,911,858.30","252,971,112.17","253,706,424.23","194,413,333.24","165,303,053.95","235,652,834.29","405,097,668.49","374,561,963.14","572,673,350.48","519,222,717.44","609,987,393.10","582,439,188.52","536,308,991.18","832,928,305.25","857,784,898.79"
预收款项,"249,857,490.27","249,769,547.61","271,530,770.28","275,692,911.02","270,573,791.00","259,811,460.62","307,316,093.62","581,214,538.13","502,427,098.58","386,047,150.49","431,100,954.04","407,160,119.76","320,929,623.91","250,133,193.05","293,580,361.12","334,831,743.17","410,760,680.86","382,961,713.88","503,875,812.66","569,014,606.83","630,384,233.60","571,564,177.24","603,139,030.46","491,430,458.55","586,394,702.13","487,435,663.73","603,555,459.88","494,903,234.51","579,196,365.11","634,105,692.38","672,282,864.47","375,853,151.28","386,045,305.94","512,019,215.77","696,247,345.12","528,282,335.26","933,762,459.13","838,495,338.21","956,007,102.57","746,024,813.55","978,077,878.34","986,178,721.69","1,036,191,405.15"
