科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"106,725,502.11","114,907,658.44","165,458,081.02","42,755,686.17","50,059,463.74","324,892,540.93","172,788,474.46","57,302,456.33","65,657,833.64","199,060,594.89","87,147,205.24","105,711,593.79"
短期借款,"70,000,000.00","69,900,000.00","43,100,000.00","115,900,000.00","115,900,000.00","30,000,000.00","30,000,000.00",,"39,000,000.00","89,000,000.00","89,000,000.00","130,000,000.00"
交易性金融资产,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,
应收票据,"5,590,000.00","2,662,900.00","8,456,874.52","1,146,600.00","800,000.00","3,340,000.00","7,788,580.00","3,253,680.00","150,000.00","207,100.00","540,000.00","642,000.00"
应付票据,"19,195,172.99","29,588,000.00","27,800,000.00","16,398,631.80","41,354,215.85","45,623,384.05",,"10,900,000.00",,"22,000,000.00","17,967,600.00","8,900,000.00"
应收账款,"239,469,207.40","249,432,483.95","283,210,305.93","399,052,036.53","406,807,012.53","360,373,837.70","326,391,261.11","395,559,798.20","455,987,123.45","470,241,881.02","451,318,746.61","474,133,543.35"
应付账款,"91,965,606.34","107,255,353.72","160,877,836.41","150,109,309.97","124,312,250.60","154,608,715.08","108,058,524.62","106,646,598.65","121,439,559.69","155,326,690.20","124,335,167.03","145,821,128.87"
预付款项,"3,904,387.01","4,474,007.30","3,566,324.97","6,325,597.55","10,654,487.54","15,395,543.65","23,456,770.78","51,306,990.05","22,487,202.09","9,151,478.45","16,915,462.13","32,939,558.38"
预收款项,"7,032,841.04","30,118,098.95","44,657,401.23","36,141,768.73","43,930,200.45","65,430,048.72","65,237,664.98","25,779,303.81","28,559,234.37","24,558,856.52","24,241,769.81","27,379,749.54"
其他应收款,"7,697,550.47","13,165,119.42","12,636,608.52","16,654,902.44","24,176,684.19","17,406,496.96","25,991,022.89","22,309,572.51","29,416,991.49","17,822,985.01","30,082,451.66","23,744,285.92"
应付职工薪酬,"7,241,793.90","9,428,183.86","18,506,677.46","17,064,448.39","18,070,500.37","26,381,786.74","22,823,912.63","22,645,857.49","17,279,486.83","20,944,405.67","15,737,787.02","15,328,260.20"
应收关联公司款,,,,,,,,,,,,
应交税费,"21,507,849.87","16,125,921.64","31,696,433.28","3,387,278.50","6,469,307.15","17,040,588.85","3,146,515.98","4,473,387.05","6,641,844.60","15,164,637.26","2,736,418.95","3,839,273.59"
应收利息,,,,,,,,,,,,
应付利息,,,,,,,,,,,,
应收股利,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"111,720.00"
存货,"65,479,925.29","97,183,251.14","137,536,312.92","187,244,786.30","189,078,811.92","167,578,299.30","180,853,314.11","167,043,433.70","173,868,441.45","133,972,096.11","166,943,884.32","177,865,929.43"
其他应付款,"2,093,903.28","2,390,653.62","1,682,221.97","1,987,402.14","4,132,817.92","3,476,086.44","3,379,035.27","4,232,663.58","7,831,755.69","28,281,414.85","26,106,591.82","27,608,439.48"
其中:消耗性生物资产,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,
其他流动资产,"4,240,475.23","6,079,709.33","8,040,843.03","9,015,480.12","9,902,146.98","81,409,867.64","124,765,421.06","72,845,332.36","60,457,483.49","60,629,637.53","66,425,259.37","42,911,338.71"
其他流动负债,,,,,,,,,,,,
流动资产合计,"433,107,047.51","487,905,129.58","618,905,350.91","662,195,089.11","691,478,606.90","970,396,586.18","862,034,844.41","769,621,263.15","808,025,075.61","891,085,773.01","819,373,009.33","857,948,249.58"
流动负债合计,"219,037,167.42","264,806,211.79","328,320,570.35","340,988,839.53","354,169,292.34","342,560,609.88","232,645,653.48","174,677,810.58","220,751,881.18","355,276,004.50","300,125,334.63","358,988,571.68"
可供出售金融资产,"1,661,920.00",,,,,,,,,,,
长期借款,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,
应付债券,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,
长期股权投资,,,,,,,,,"21,153,530.46","21,698,520.99","71,384,636.46","71,790,322.65"
专项应付款,,,,,,,,,,,,
投资性房地产,,,,,,,,,,"4,583,642.72","4,427,382.17","4,271,121.62"
预计负债,,,,,,,,,,,,
固定资产,"30,267,618.58","93,957,204.20","89,050,860.55","92,323,732.50","97,314,510.20","96,451,799.78","95,462,872.17","109,169,889.35","125,739,975.26","119,691,142.64","117,875,741.00","115,797,774.08"
递延所得税负债,"240,399.11",,,,,,,,,,,
在建工程,"58,932,259.64",,,,,"371,794.88","371,794.88","115,384.62",,,,
其他非流动负债,,,,,,,,,,,,
工程物资,,,,,,,,,,,,
非流动负债合计,"5,940,399.11","5,650,391.38","5,449,170.40","5,241,855.39","5,241,855.39","4,881,363.28","4,881,363.28","4,453,533.41","4,453,533.41","3,964,330.07","3,964,330.07","3,481,303.13"
固定资产清理,,,,,,,,,,,,
负债合计,"224,977,566.53","270,456,603.17","333,769,740.75","346,230,694.92","359,411,147.73","347,441,973.16","237,527,016.76","179,131,343.99","225,205,414.59","359,240,334.57","304,089,664.70","362,469,874.81"
生产性生物资产,,,,,,,,,,,,
实收资本(或股本),"80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","106,700,000.00","106,700,000.00","106,700,000.00","108,296,000.00","108,296,000.00","108,296,000.00","108,296,000.00"
油气资产,,,,,,,,,,,,
资本公积,"92,065,902.23","92,065,902.23","92,065,902.23","92,065,902.23","92,065,902.23","344,144,544.65","344,144,544.65","344,144,544.65","367,527,422.65","368,364,738.65","370,100,659.65","371,863,663.15"
无形资产,"15,921,038.82","15,585,269.94","15,249,501.06","15,081,616.62","14,997,674.40","15,725,612.50","15,600,388.24","15,475,163.98","15,349,939.72","15,224,715.46","16,552,861.20","17,269,618.07"
盈余公积,"14,774,254.13","16,607,750.45","23,282,854.91","23,282,854.91","23,282,854.91","31,185,973.35","31,185,973.35","31,185,973.35","31,185,973.35","34,729,688.32","34,729,688.32","34,729,688.32"
开发支出,,,,,,,,,,,,
减:库存股,,,,,,,,,,"23,461,200.00","23,461,200.00","23,461,200.00"
商誉,,,,,,,,,,,,
未分配利润,"130,660,444.33","143,154,017.14","200,419,517.98","235,384,089.88","256,393,990.35","261,864,033.16","262,316,863.45","242,511,231.31","247,345,102.66","269,548,665.07","253,233,804.72","233,920,790.74"
长期待摊费用,,,,,,,,,,"3,452,709.39","3,993,022.94","4,893,653.91"
少数股东权益,,,,,,,,,,,,"2,070,844.03"
递延所得税资产,"3,950,544.30","4,836,669.27","6,332,303.35","7,363,103.71","7,363,103.72","8,390,730.98","8,404,498.51","9,291,392.20","9,291,392.20","10,941,722.40","13,381,964.29","17,918,921.14"
外币报表折算价差,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"50,040,000.00",,
非正常经营项目收益调整,,,,,,,,,,,,
非流动资产合计,"110,733,381.34","114,379,143.41","110,632,664.96","114,768,452.83","119,675,288.32","120,939,938.14","119,839,553.80","134,051,830.15","171,534,837.64","225,632,453.60","227,615,608.06","231,941,411.47"
所有者权益(或股东权益)合计,"318,862,862.32","331,827,669.82","395,768,275.12","430,732,847.02","451,742,747.49","743,894,551.16","744,347,381.45","724,541,749.31","754,354,498.66","757,477,892.04","742,898,952.69","727,419,786.24"
资产总计,"543,840,428.85","602,284,272.99","729,538,015.87","776,963,541.94","811,153,895.22","1,091,336,524.32","981,874,398.21","903,673,093.30","979,559,913.25","1,116,718,226.61","1,046,988,617.39","1,089,889,661.05"
负债和所有者(或股东权益)合计,"543,840,428.85","602,284,272.99","729,538,015.87","776,963,541.94","811,153,895.22","1,091,336,524.32","981,874,398.21","903,673,093.30","979,559,913.25","1,116,718,226.61","1,046,988,617.39","1,089,889,661.05"
